reference/spatial/BennettD07;Ivo Düntsch
reference/spatial/Vickers07;Steven Vickers
reference/spatial/GeertsK07;Floris Geerts
reference/spatial/GeertsK07;Bart Kuijpers
reference/spatial/Pratt-Hartmann07;Ian Pratt-Hartmann
reference/spatial/AielloPB07;Marco Aiello 0001
reference/spatial/AielloPB07;Ian Pratt-Hartmann
reference/spatial/AielloPB07;Johan van Benthem
reference/spatial/BenthemB07;Johan van Benthem
reference/spatial/BenthemB07;Guram Bezhanishvili
reference/spatial/KontchakovKWZ07;Roman Kontchakov
reference/spatial/KontchakovKWZ07;Agi Kurucz
reference/spatial/KontchakovKWZ07;Frank Wolter
reference/spatial/KontchakovKWZ07;Michael Zakharyaschev
reference/spatial/BalbianiGKV07;Philippe Balbiani
reference/spatial/BalbianiGKV07;Valentin Goranko
reference/spatial/BalbianiGKV07;Ruaan Kellerman
reference/spatial/BalbianiGKV07;Dimiter Vakarelov
reference/spatial/Varzi07;Achille C. Varzi
reference/spatial/RenzN07;Jochen Renz
reference/spatial/RenzN07;Bernhard Nebel
reference/cn/Cardin14;Jessica A. Cardin
reference/cn/Geit14;Werner Van Geit
reference/cn/Gibson14;William Gibson
reference/cn/InceSP14;Robin A. A. Ince
reference/cn/InceSP14;Simon R. Schultz
reference/cn/InceSP14;Stefano Panzeri
reference/cn/Beuter14;Anne Beuter
reference/cn/Riecke14;Hermann Riecke
reference/cn/SchollP14;Benjamin Scholl
reference/cn/SchollP14;Nicholas J. Priebe
reference/cn/WinkelsteinJ14;Beth Winkelstein
reference/cn/WinkelsteinJ14;Nicolas Jaumard
reference/cn/Bethge14;Matthias Bethge
reference/cn/SennP14;Walter Senn
reference/cn/SennP14;Jean-Pascal Pfister
reference/cn/Jirsa14a;Viktor K. Jirsa
reference/cn/Liley14;David T. J. Liley
reference/cn/Jirsa14;Viktor K. Jirsa
reference/cn/CabralD14;Joana Cabral
reference/cn/CabralD14;Gustavo Deco
reference/cn/MorenoC14;Jonathan D. Moreno
reference/cn/MorenoC14;Colleen E. Clancy
reference/cn/Beierholm14;Ulrik R. Beierholm
reference/cn/Hutt14a;Axel Hutt
reference/cn/Borisyuk14a;Alla Borisyuk
reference/cn/WinklerDE14;István Winkler
reference/cn/WinklerDE14;Susan L. Denham
reference/cn/WinklerDE14;Carles Escera
reference/cn/SantamariaM14;Fidel Santamaría
reference/cn/SantamariaM14;Toma M. Marinov
reference/cn/ErmentroutB14;G. Bard Ermentrout
reference/cn/ErmentroutB14;Vincent A. Billock
reference/cn/Truccolo14;Wilson Truccolo
reference/cn/SolinasMS14;Sergio Solinas
reference/cn/SolinasMS14;Stefano Masoli
reference/cn/SolinasMS14;Sathyaa Subramaniyam
reference/cn/Yousif14;Nada Yousif
reference/cn/Butera14;Robert J. Butera
reference/cn/ChenB14a;Zhe Chen
reference/cn/ChenB14a;Emery N. Brown
reference/cn/Ren14;Qiushi Ren
reference/cn/DannerHM14;Simon M. Danner
reference/cn/DannerHM14;Ursula S. Hofstoetter
reference/cn/DannerHM14;Karen Minassian
reference/cn/Lewis14;Matthew Lewis
reference/cn/ChiccaSN14;Elisabetta Chicca
reference/cn/ChiccaSN14;Michael Schmuker
reference/cn/ChiccaSN14;Martin P. Nawrot
reference/cn/NowotnyM14;Thomas Nowotny
reference/cn/NowotnyM14;Vincenzo Marra
reference/cn/Durand14;Dominique M. Durand
reference/cn/Holmes14a;William R. Holmes
reference/cn/LebloisD14;Arthur Leblois
reference/cn/LebloisD14;Ran Darshan
reference/cn/FreedmanST14;David S. Freedman
reference/cn/FreedmanST14;Mesut Sahin
reference/cn/FreedmanST14;Bruce C. Towe
reference/cn/AbdelghaniAJ14;Mohamed N. Abdelghani
reference/cn/AbdelghaniAJ14;James J. Abbas
reference/cn/AbdelghaniAJ14;Ranu Jung
reference/cn/Prochazka14;Arthur Prochazka
reference/cn/DenhamW14;Susan L. Denham
reference/cn/DenhamW14;István Winkler
reference/cn/BoseN14;Amitabha Bose
reference/cn/BoseN14;Farzan Nadim
reference/cn/Santamaria14;Fidel Santamaría
reference/cn/Eggermont14;Jos J. Eggermont
reference/cn/Fisher14;Lee E. Fisher
reference/cn/Schmidt14;Hartmut Schmidt
reference/cn/AllisonK14;Brendan Z. Allison
reference/cn/AllisonK14;Dean J. Krusienski
reference/cn/Anastasio14;Thomas J. Anastasio
reference/cn/LinaroG14;Daniele Linaro
reference/cn/LinaroG14;Michele Giugliano
reference/cn/MeijS14;Roemer van der Meij
reference/cn/MeijS14;Jan-Mathijs Schoffelen
reference/cn/TelenczukD14;Bartosz Telenczuk
reference/cn/TelenczukD14;Alain Destexhe
reference/cn/LempkaM14;Scott Lempka
reference/cn/LempkaM14;André Machado
reference/cn/Jones14;Mathew Jones
reference/cn/Berger14;Theodore W. Berger
reference/cn/IndiveriD14;Giacomo Indiveri
reference/cn/IndiveriD14;Rodney J. Douglas
reference/cn/Muldoon14;Sarah Feldt Muldoon
reference/cn/LogothetisP14;Nikos K. Logothetis
reference/cn/LogothetisP14;Stefano Panzeri
reference/cn/Graham14;Joseph Graham
reference/cn/He14;Biyu J. He
reference/cn/Rubin14;Jonathan Rubin
reference/cn/Wilson14;Hugh R. Wilson
reference/cn/Nelken14;Israel Nelken
reference/cn/BalasubramanianH14;Karthikeyan Balasubramanian
reference/cn/BalasubramanianH14;Nicholas G. Hatsopoulos
reference/cn/Olifer14;A. V. Olifer
reference/cn/Migliaccio14a;Americo A. Migliaccio
reference/cn/GerasimenkoE14;Yury Gerasimenko
reference/cn/GerasimenkoE14;Victor Reggie Edgerton
reference/cn/Hennig14a;Matthias H. Hennig
reference/cn/Davison14;Andrew Davison
reference/cn/Branner14;Almut Branner
reference/cn/WaxhamC14;M. Neal Waxham
reference/cn/WaxhamC14;Margaret S. Cheung
reference/cn/WeberW014;Douglas J. Weber
reference/cn/WeberW014;Brian Wodlinger
reference/cn/WeberW014;Wei Wang 0037
reference/cn/Denham14;Susan L. Denham
reference/cn/Loeb14;Gerald E. Loeb
reference/cn/DestexheB14;Alain Destexhe
reference/cn/DestexheB14;Claude Bédard
reference/cn/Ward14;Matthew Ward
reference/cn/Bojak14;Ingo Bojak
reference/cn/DaiS14;Chenkai Dai
reference/cn/DaiS14;Charles C. Della Santina
reference/cn/Miller14a;Paul Miller
reference/cn/Frankel14;Mitch Frankel
reference/cn/HillenJ14;Brian Hillen
reference/cn/HillenJ14;Ranu Jung
reference/cn/Yu14a;Angela J. Yu
reference/cn/MorleyC14;John Morley
reference/cn/MorleyC14;Morven Cameron
reference/cn/Lopez-Poveda14;Enrique A. Lopez-Poveda
reference/cn/Sterratt14;David C. Sterratt
reference/cn/Gershman14;Samuel J. Gershman
reference/cn/GleesonSC14;Padraig Gleeson
reference/cn/GleesonSC14;Angus Silver
reference/cn/GleesonSC14;Matteo Cantarelli
reference/cn/Davison14a;Andrew P. Davison
reference/cn/BartolDF14;Thomas M. Bartol
reference/cn/BartolDF14;Markus Dittrich
reference/cn/BartolDF14;James R. Faeder
reference/cn/Jones14a;Stephanie R. Jones
reference/cn/Riera14;Jorge J. Riera
reference/cn/DrionPSS14;Guillaume Drion
reference/cn/DrionPSS14;Fabian Philippart
reference/cn/DrionPSS14;Rodolphe Sepulchre
reference/cn/DrionPSS14;Vincent Seutin
reference/cn/Steyn-RossSS14;D. Alistair Steyn-Ross
reference/cn/Steyn-RossSS14;Moira L. Steyn-Ross
reference/cn/Steyn-RossSS14;Jamie W. Sleigh
reference/cn/PolineK14;Jean-Baptiste Poline
reference/cn/PolineK14;David N. Kennedy
reference/cn/Goldman14;Mark S. Goldman
reference/cn/Hennig14;Matthias H. Hennig
reference/cn/Kaiser14;Marcus Kaiser
reference/cn/EinevollH14;Gaute T. Einevoll
reference/cn/EinevollH14;Geir Halnes
reference/cn/MarascoM14;Addolorata Marasco
reference/cn/MarascoM14;Michele Migliore
reference/cn/PecoraC14;Louis M. Pecora
reference/cn/PecoraC14;Thomas L. Carroll
reference/cn/Torben-Nielsen14;Benjamin Torben-Nielsen
reference/cn/Deneve14;Sophie Denève
reference/cn/Beierholm14a;Ulrik R. Beierholm
reference/cn/Cutsuridis14;Vassilis Cutsuridis
reference/cn/Knosche14a;Thomas R. Knösche
reference/cn/DevonshireZB14;Ian M. Devonshire
reference/cn/DevonshireZB14;Ying Zheng
reference/cn/DevonshireZB14;Jason Berwick
reference/cn/NakagawaD14;Tristan T. Nakagawa
reference/cn/NakagawaD14;Gustavo Deco
reference/cn/DestexheG14;Alain Destexhe
reference/cn/DestexheG14;Joshua A. Goldberg
reference/cn/Yoo14;Paul Yoo
reference/cn/Stein14;Wolfgang Stein
reference/cn/Dimitrov14;Alexander Dimitrov
reference/cn/Gillespie14;Daniel T. Gillespie
reference/cn/Gleeson14;Padraig Gleeson
reference/cn/Berkowitz14;Ari Berkowitz
reference/cn/Shinn-Cunningham14;Barbara G. Shinn-Cunningham
reference/cn/RoslinB14;Mitchell Roslin
reference/cn/RoslinB14;Andrew Brownlee
reference/cn/GaspariniM14;Sonia Gasparini
reference/cn/GaspariniM14;Michele Migliore
reference/cn/MiglioreM14;Michele Migliore
reference/cn/MiglioreM14;Thomas S. McTavish
reference/cn/Herman14;Pawel Andrzej Herman
reference/cn/Destexhe14a;Alain Destexhe
reference/cn/Swindale14;Nicholas V. Swindale
reference/cn/Kingdom14;Frederick A. A. Kingdom
reference/cn/Choe14d;Yoonsuck Choe
reference/cn/Hepburn14;Iain Hepburn
reference/cn/Smolinski14a;Tomasz G. Smolinski
reference/cn/Weiland14a;James D. Weiland
reference/cn/Liley14b;David T. J. Liley
reference/cn/Shew14;Woodrow Shew
reference/cn/McPeek14;Robert McPeek
reference/cn/Harris-Warrick14;Ronald M. Harris-Warrick
reference/cn/Schoner14;Gregor Schöner
reference/cn/FergusonS14a;Katie A. Ferguson
reference/cn/FergusonS14a;Frances K. Skinner
reference/cn/Krapp14;Holger G. Krapp
reference/cn/HowellG14;Bryan Howell
reference/cn/HowellG14;Warren M. Grill
reference/cn/Aw14;Swee T. Aw
reference/cn/BrunelH14;Nicolas Brunel
reference/cn/BrunelH14;Vincent Hakim
reference/cn/CrookGCVS14;Sharon Crook
reference/cn/CrookGCVS14;Padraig Gleeson
reference/cn/CrookGCVS14;Robert C. Cannon
reference/cn/CrookGCVS14;Michael Vella
reference/cn/CrookGCVS14;Angus Silver
reference/cn/SennP14a;Walter Senn
reference/cn/SennP14a;Jean-Pascal Pfister
reference/cn/SchwedhelmT14;Philipp Schwedhelm
reference/cn/SchwedhelmT14;Stefan Treue
reference/cn/Roberts14a;Patrick Roberts
reference/cn/Goodhill14;Geoffrey J. Goodhill
reference/cn/Geit14a;Werner Van Geit
reference/cn/Dahlem14;Markus A. Dahlem
reference/cn/Nadim14;Farzan Nadim
reference/cn/GoodmanB14;Dan F. M. Goodman
reference/cn/GoodmanB14;Romain Brette
reference/cn/Marc14;Robert E. Marc
reference/cn/Pei14;Yu-Cheng Pei
reference/cn/HoriuchiM14;Timothy K. Horiuchi
reference/cn/HoriuchiM14;Tarek M. Massoud
reference/cn/SongB14;Dong Song
reference/cn/SongB14;Theodore W. Berger
reference/cn/Holmes14g;William R. Holmes
reference/cn/Venugopal14b;Sharmila Venugopal
reference/cn/ButeraN14;Robert J. Butera
reference/cn/ButeraN14;Sharon E. Norman
reference/cn/Ozaki14;Tohru Ozaki
reference/cn/Choe14b;Yoonsuck Choe
reference/cn/Holmes14;William R. Holmes
reference/cn/Sanborn14;Adam N. Sanborn
reference/cn/Poirazi14;Panayiota Poirazi
reference/cn/Fernandez14;Eduardo Fernandez
reference/cn/Matveev14a;Victor Matveev
reference/cn/LiuS14;Shih-Chii Liu
reference/cn/LiuS14;André van Schaik
reference/cn/SantamariaM14a;Fidel Santamaría
reference/cn/SantamariaM14a;Emmanuel A. Michaelides
reference/cn/AckermannB14;D. Michael Ackermann
reference/cn/AckermannB14;Niloy Bhadra
reference/cn/Gleeson14a;Padraig Gleeson
reference/cn/Anastassiou14;Costas A. Anastassiou
reference/cn/ChoeKMA14;Yoonsuck Choe
reference/cn/ChoeKMA14;Jaerock Kwon
reference/cn/ChoeKMA14;David Mayerich
reference/cn/ChoeKMA14;Louise C. Abbott
reference/cn/Kim14;Sung Soo Kim
reference/cn/Gerstein14a;George L. Gerstein
reference/cn/LyttonM14;William W. Lytton
reference/cn/LyttonM14;Robert A. McDougal
reference/cn/Holmes14c;William R. Holmes
reference/cn/YuBNHN14;Tommy Yu
reference/cn/YuBNHN14;Randall D. Britten
reference/cn/YuBNHN14;David P. Nickerson
reference/cn/YuBNHN14;Peter J. Hunter
reference/cn/YuBNHN14;Poul M. F. Nielsen
reference/cn/Romero-Ortega14a;Mario I. Romero-Ortega
reference/cn/Edelstein14;Stuart Edelstein
reference/cn/Schmuker14;Michael Schmuker
reference/cn/BarrettS14;Adam B. Barrett
reference/cn/BarrettS14;Anil K. Seth
reference/cn/GutigS14;Robert Gütig
reference/cn/GutigS14;Haim Sompolinsky
reference/cn/ButeraM14;Robert J. Butera
reference/cn/ButeraM14;Kendall Morris
reference/cn/Nolan14;Matthew F. Nolan
reference/cn/PressnitzerAS14;Daniel Pressnitzer
reference/cn/PressnitzerAS14;Trevor R. Agus
reference/cn/PressnitzerAS14;Clara Suied
reference/cn/Stanford14;Terrence R. Stanford
reference/cn/Canavier14;Carmen C. Canavier
reference/cn/Eglen14;Stephen J. Eglen
reference/cn/KlassenC14;Tara Klassen
reference/cn/KlassenC14;Tim T. Chen
reference/cn/HuysCS14;Quentin J. M. Huys
reference/cn/HuysCS14;Anthony Cruickshank
reference/cn/HuysCS14;Peggy Seriès
reference/cn/Cannon14;Robert Cannon
reference/cn/Milton14;John Milton
reference/cn/Terman14;David Terman
reference/cn/FisherW14;Lee E. Fisher
reference/cn/FisherW14;Douglas J. Weber
reference/cn/NeymotinTML14;Samuel A. Neymotin
reference/cn/NeymotinTML14;Zachary Taxin
reference/cn/NeymotinTML14;Ashutosh Mohan
reference/cn/NeymotinTML14;Peter Lipton
reference/cn/Egelhaaf14;Martin Egelhaaf
reference/opt/Brandeau09;Margaret L. Brandeau
reference/opt/VassiliadisC09c;Vassilios S. Vassiliadis
reference/opt/VassiliadisC09c;Raúl Conejeros
reference/opt/TrafalisK09;Theodore B. Trafalis
reference/opt/TrafalisK09;Suat Kasap
reference/opt/Pitsoulis09;Leonidas S. Pitsoulis
reference/opt/RaiV09;Sanatan Rai
reference/opt/RaiV09;George L. Vairaktarakis
reference/opt/Pardalos09a;Panos M. Pardalos
reference/opt/KortanekM09;Kenneth O. Kortanek
reference/opt/KortanekM09;Vladimir G. Medvedev
reference/opt/HigleS09;Julia L. Higle
reference/opt/HigleS09;Suvrajeet Sen
reference/opt/Kruger09a;Alexander Y. Kruger
reference/opt/Anastassiou09;George A. Anastassiou
reference/opt/Nagurney09b;Anna Nagurney
reference/opt/Nielsen09;Søren S. Nielsen
reference/opt/ZilinskasZ09;Antanas Zilinskas
reference/opt/ZilinskasZ09;Julius Zilinskas
reference/opt/HaftkaS09;Raphael T. Haftka
reference/opt/HaftkaS09;Jaroslaw Sobieszczanski-Sobieski
reference/opt/Pelillo09;Marcello Pelillo
reference/opt/Zhu09;Yushan Zhu
reference/opt/Watson09a;Layne T. Watson
reference/opt/Lucia09;Angelo Lucia
reference/opt/Pflug09;Georg Ch. Pflug
reference/opt/ZamoraG09;Juan M. Zamora
reference/opt/ZamoraG09;Ignacio E. Grossmann
reference/opt/HansenM09;Pierre Hansen
reference/opt/HansenM09;Nenad Mladenovic
reference/opt/GounarisWF09;Chrysanthos E. Gounaris
reference/opt/GounarisWF09;James Wei
reference/opt/GounarisWF09;Christodoulos A. Floudas
reference/opt/EvstigneevF09;Igor V. Evstigneev
reference/opt/EvstigneevF09;Sjur Didrik Flåm
reference/opt/Kostreva09;Michael M. Kostreva
reference/opt/Shalloway09;David Shalloway
reference/opt/EspositoF09;William R. Esposito
reference/opt/EspositoF09;Christodoulos A. Floudas
reference/opt/BischofH09;Christian H. Bischof
reference/opt/BischofH09;Paul D. Hovland
reference/opt/Zabinsky09a;Zelda B. Zabinsky
reference/opt/KaplanT09;Alexander Kaplan
reference/opt/KaplanT09;Rainer Tichatschke
reference/opt/Fiacco09;Anthony V. Fiacco
reference/opt/Ye09;Yinyu Ye
reference/opt/Roos09b;Kees Roos
reference/opt/Murli09;Almerico Murli
reference/opt/Lucia09c;Angelo Lucia
reference/opt/Leopold-WildburgerBK09;Ulrike Leopold-Wildburger
reference/opt/Leopold-WildburgerBK09;Otwin Becker
reference/opt/Leopold-WildburgerBK09;Martin Kuehrer
reference/opt/Sivazlian09;B. D. Sivazlian
reference/opt/Hansmann09;Ulrich H. E. Hansmann
reference/opt/Anstreicher09a;Kurt M. Anstreicher
reference/opt/Lawphongpanich09b;Siriphong Lawphongpanich
reference/opt/Voss09a;Stefan Voß
reference/opt/Zilinskas09;Antanas Zilinskas
reference/opt/ZopounidisD09;Constantin Zopounidis
reference/opt/ZopounidisD09;Michael Doumpos
reference/opt/Gutin09a;Gregory Gutin
reference/opt/Borgwardt09;Karl Heinz Borgwardt
reference/opt/Yajima09a;Yasutoshi Yajima
reference/opt/Moore09a;Ramon E. Moore
reference/opt/MonnigmannM09;Martin Mönnigmann
reference/opt/MonnigmannM09;Wolfgang Marquardt
reference/opt/CifarelliGP09;Claudio Cifarelli
reference/opt/CifarelliGP09;Laura Di Giacomo
reference/opt/CifarelliGP09;Giacomo Patrizi
reference/opt/Klatte09a;Diethard Klatte
reference/opt/Busygin09;Stanislav Busygin
reference/opt/Yajima09;Yasutoshi Yajima
reference/opt/SmithS09;Alexander Barton Smith
reference/opt/SmithS09;Nikolaos V. Sahinidis
reference/opt/Pinar09;Mustafa Ç. Pinar
reference/opt/Olson09;David L. Olson
reference/opt/Escudero09;Laureano F. Escudero
reference/opt/Rubin09;Paul A. Rubin
reference/opt/Lucia09a;Angelo Lucia
reference/opt/ChardaireL09;Pierre Chardaire
reference/opt/ChardaireL09;Abdel Lisser
reference/opt/FungF09;Ho Ki Fung
reference/opt/FungF09;Christodoulos A. Floudas
reference/opt/Tits09;André L. Tits
reference/opt/Stavroulakis09;Georgios E. Stavroulakis
reference/opt/CommanderRY09;Clayton W. Commander
reference/opt/CommanderRY09;Michelle A. Ragle
reference/opt/CommanderRY09;Yinyu Ye
reference/opt/Dunn09;Joseph C. Dunn
reference/opt/Kobler09;Daniel Kobler
reference/opt/Dixon09a;Laurence C. Dixon
reference/opt/Bomze09b;Immanuel M. Bomze
reference/opt/Gehrlein09;William V. Gehrlein
reference/opt/Isac09;George Isac
reference/opt/KundakciogluA09;O. Erhun Kundakcioglu
reference/opt/KundakciogluA09;Saed Alizamir
reference/opt/AdjimanF09;Claire S. Adjiman
reference/opt/AdjimanF09;Christodoulos A. Floudas
reference/opt/Nagurney09;Anna Nagurney
reference/opt/Tuy09;Hoang Tuy
reference/opt/FanC09;Ya-Ju Fan
reference/opt/FanC09;Wanpracha Art Chaovalitwongse
reference/opt/StillW09a;Claus Still
reference/opt/StillW09a;Tapio Westerlund
reference/opt/Festa09c;Paola Festa
reference/opt/Lowe09;Timothy J. Lowe
reference/opt/DuaP09e;Vivek Dua
reference/opt/DuaP09e;Efstratios N. Pistikopoulos
reference/opt/Korotkikh09;Victor Korotkikh
reference/opt/ShiO09;Leyuan Shi
reference/opt/ShiO09;Sigurdur Ólafsson
reference/opt/Rebennack09a;Steffen Rebennack
reference/opt/Onn09;Shmuel Onn
reference/opt/Marti09;Kurt Marti
reference/opt/Kostreva09a;Michael M. Kostreva
reference/opt/Zabinsky09;Zelda B. Zabinsky
reference/opt/Ermoliev09;Yuri M. Ermoliev
reference/opt/Beasley09;John E. Beasley
reference/opt/SanchezT09;Salvador Nieto Sánchez
reference/opt/SanchezT09;Evangelos Triantaphyllou
reference/opt/JongenRS09;Hubertus Th. Jongen
reference/opt/JongenRS09;Jan-J. Rückmann
reference/opt/JongenRS09;Oliver Stein
reference/opt/LeeG09;Eva K. Lee
reference/opt/LeeG09;Kapil Gupta
reference/opt/Androulakis09f;Ioannis P. Androulakis
reference/opt/CambiniM09;Alberto Cambini
reference/opt/CambiniM09;Laura Martein
reference/opt/Mohebi09;Hossein Mohebi
reference/opt/Hurlimann09;Tony Hürlimann
reference/opt/Danninger-Uchida09a;Gabriele E. Danninger-Uchida
reference/opt/Dye09;Shane Dye
reference/opt/Okamoto09;Yuko Okamoto
reference/opt/Marinaki09;Magdalene Marinaki
reference/opt/ParpasR09c;Panos Parpas
reference/opt/ParpasR09c;Berç Rustem
reference/opt/Luus09d;Rein Luus
reference/opt/ShaikF09a;Munawar A. Shaik
reference/opt/ShaikF09a;Christodoulos A. Floudas
reference/opt/Krabs09;Werner Krabs
reference/opt/LeeM09;Eva K. Lee
reference/opt/LeeM09;John E. Mitchell
reference/opt/CaparE09;Ismail Capar
reference/opt/CaparE09;Burak Eksioglu
reference/opt/Lepp09a;Riho Lepp
reference/opt/AhmedS09;Shabbir Ahmed
reference/opt/AhmedS09;Nikolaos V. Sahinidis
reference/opt/Giacomo09a;Laura Di Giacomo
reference/opt/Androulakis09a;Ioannis P. Androulakis
reference/opt/Phillips09;Andrew T. Phillips
reference/opt/Maaren09;Hans van Maaren
reference/opt/Haddad09;Caroline N. Haddad
reference/opt/Lawphongpanich09a;Siriphong Lawphongpanich
reference/opt/Wolkowicz09;Henry Wolkowicz
reference/opt/Enge09;Andreas Enge
reference/opt/GramaK09;Ananth Grama
reference/opt/GramaK09;Vipin Kumar
reference/opt/ShortS09;Erika J. Short
reference/opt/ShortS09;Oleg V. Shylo
reference/opt/DuaP09;Vivek Dua
reference/opt/DuaP09;Efstratios N. Pistikopoulos
reference/opt/Pflug09a;Georg Ch. Pflug
reference/opt/Deng09a;Xiaotie Deng
reference/opt/LeeW09;Eva K. Lee
reference/opt/LeeW09;Tsung-Lin Wu
reference/opt/Eksioglu09b;Sandra Duni Eksioglu
reference/opt/Kearfott09c;R. Baker Kearfott
reference/opt/DuaP09b;Vivek Dua
reference/opt/DuaP09b;Efstratios N. Pistikopoulos
reference/opt/Mammadov09a;Musa A. Mammadov
reference/opt/Vemulapati09a;Udaya Bhaskar Vemulapati
reference/opt/Andrei09a;Neculai Andrei
reference/opt/Thoai09;Nguyen V. Thoai
reference/opt/BarnhartKV09;Cynthia Barnhart
reference/opt/BarnhartKV09;Niranjan Krishnan
reference/opt/BarnhartKV09;Pamela H. Vance
reference/opt/VuralE09a;Arif Volkan Vural
reference/opt/VuralE09a;Burak Eksioglu
reference/opt/EgleseL09;Richard W. Eglese
reference/opt/EgleseL09;Adam N. Letchford
reference/opt/Drezner09;Tammy Drezner
reference/opt/Wood09;Graham Wood
reference/opt/Jeyakumar09a;V. Jeyakumar
reference/opt/ErlebachJKP09;Thomas Erlebach
reference/opt/ErlebachJKP09;Klaus Jansen
reference/opt/ErlebachJKP09;Christos Kaklamanis
reference/opt/ErlebachJKP09;Giuseppe Persiano
reference/opt/Stavroulakis09i;Georgios E. Stavroulakis
reference/opt/Pardalos09c;Panos M. Pardalos
reference/opt/GaganisZ09;Chrysovalantis Gaganis
reference/opt/GaganisZ09;Constantin Zopounidis
reference/opt/FloudasHI09;Christodoulos A. Floudas
reference/opt/FloudasHI09;S. T. Harding
reference/opt/FloudasHI09;Marianthi G. Ierapetritou
reference/opt/Vlerk09;Maarten H. van der Vlerk
reference/opt/Maier09;Helmut Maier
reference/opt/Xanthopoulos09;Petros Xanthopoulos
reference/opt/Spedicato09;Emilio Spedicato
reference/opt/BoardSZ09a;John L. G. Board
reference/opt/BoardSZ09a;Charles M. S. Sutcliffe
reference/opt/BoardSZ09a;William T. Ziemba
reference/opt/Androulakis09;Ioannis P. Androulakis
reference/opt/Zopounidis09;Constantin Zopounidis
reference/opt/Murphey09;Robert Murphey
reference/opt/Cieslik09;Dietmar Cieslik
reference/opt/TawarmalaniS09;Mohit Tawarmalani
reference/opt/TawarmalaniS09;Nikolaos V. Sahinidis
reference/opt/Tuy09a;Hoang Tuy
reference/opt/Festa09;Paola Festa
reference/opt/FestaPR09;Paola Festa
reference/opt/FestaPR09;Panos M. Pardalos
reference/opt/FestaPR09;Mauricio G. C. Resende
reference/opt/Lim09;Gino J. Lim
reference/opt/KostrevaL09;Michael M. Kostreva
reference/opt/KostrevaL09;Laura C. Lancaster
reference/opt/HadjisavvasP09;Nicolas Hadjisavvas
reference/opt/HadjisavvasP09;Panos M. Pardalos
reference/opt/HubertAM09;Lawrence J. Hubert
reference/opt/HubertAM09;Phipps Arabie
reference/opt/HubertAM09;Jacqueline J. Meulman
reference/opt/Calvin09;James M. Calvin
reference/opt/Festa09b;Paola Festa
reference/opt/Maranas09;Costas D. Maranas
reference/opt/Craven09;Bruce D. Craven
reference/opt/Bagirov09b;Adil M. Bagirov
reference/opt/Minoux09;Michel Minoux
reference/opt/Brannlund09a;Ulf Brännlund
reference/opt/SheraliL09;Hanif D. Sherali
reference/opt/SheraliL09;Leo Liberti
reference/opt/Holmberg09b;Kaj Holmberg
reference/opt/Mondaini09;Rubem P. Mondaini
reference/opt/Terlaky09a;Tamás Terlaky
reference/opt/Ermoliev09c;Yuri M. Ermoliev
reference/opt/YuT09;Gang Yu
reference/opt/YuT09;Benjamin G. Thengvall
reference/opt/KlepeisF09;John L. Klepeis
reference/opt/KlepeisF09;Christodoulos A. Floudas
reference/opt/DuaP09a;Vivek Dua
reference/opt/DuaP09a;Efstratios N. Pistikopoulos
reference/opt/Hatzinakos09;Dimitrios Hatzinakos
reference/opt/Vavasis09a;Stephen A. Vavasis
reference/opt/Bertsekas09a;Dimitri P. Bertsekas
reference/opt/FrauendorferS09a;Karl Frauendorfer
reference/opt/FrauendorferS09a;Michael Schürle
reference/opt/ZopounidisD09b;Constantin Zopounidis
reference/opt/ZopounidisD09b;Michael Doumpos
reference/opt/BrimbergW09;Jack Brimberg
reference/opt/BrimbergW09;George O. Wesolowsky
reference/opt/SchweigerF09;Carl A. Schweiger
reference/opt/SchweigerF09;Christodoulos A. Floudas
reference/opt/Mockus09;Jonas Mockus
reference/opt/Bomze09c;Immanuel M. Bomze
reference/opt/Kearfott09;R. Baker Kearfott
reference/opt/Fischer09;Herbert Fischer
reference/opt/XieS09;Wei Xie
reference/opt/XieS09;Nikolaos V. Sahinidis
reference/opt/HamacherN09;Horst W. Hamacher
reference/opt/HamacherN09;Stefan Nickel
reference/opt/Lucia09f;Angelo Lucia
reference/opt/CervantesB09;Arturo Cervantes
reference/opt/CervantesB09;Lorenz T. Biegler
reference/opt/Ubhaya09a;Vasant A. Ubhaya
reference/opt/Reinefeld09;Alexander Reinefeld
reference/opt/Pflug09b;Georg Ch. Pflug
reference/opt/Nagurney09h;Anna Nagurney
reference/opt/Shapiro09;Alexander Shapiro
reference/opt/Korhonen09;Pekka J. Korhonen
reference/opt/LouveauxB09b;François V. Louveaux
reference/opt/LouveauxB09b;John R. Birge
reference/opt/Furer09;Martin Fürer
reference/opt/GoelevenM09a;Daniel Goeleven
reference/opt/GoelevenM09a;Dumitru Motreanu
reference/opt/Nagurney09c;Anna Nagurney
reference/opt/MistakidisS09;Euripidis Mistakidis
reference/opt/MistakidisS09;Georgios E. Stavroulakis
reference/opt/Stavroulakis09d;Georgios E. Stavroulakis
reference/opt/SenH09;Suvrajeet Sen
reference/opt/SenH09;Julia L. Higle
reference/opt/StavroulakisM09;Georgios E. Stavroulakis
reference/opt/StavroulakisM09;Euripidis Mistakidis
reference/opt/Sagastizabal09;Claudia A. Sagastizábal
reference/opt/TorvikT09;Vetle I. Torvik
reference/opt/TorvikT09;Evangelos Triantaphyllou
reference/knowledge/PaukertNH11;Marco Paukert
reference/knowledge/PaukertNH11;Claudia Niederée
